family,target,feature,mean_abs_shap,mean_shap,feature_shap_spearman,rank
joint_rf,SWB_nn,Comma,0.0006968254372632,2.6082912662858477e-05,0.7622462254724605,37
joint_rf,SWB_nn,Colon,0.0005406362535791,-0.0001062046137793,0.7559152894069294,45
joint_rf,SWB_nn,SemiC,0.001084273536395,6.690360756211175e-07,0.9446407206427728,17
joint_rf,SWB_nn,QMark,0.0013357125320177,8.680118092400384e-06,-0.2805919419837102,13
joint_rf,SWB_nn,Exclam,0.0002511773696187,-9.228616051713464e-06,-0.0762477923227692,97
joint_rf,SWB_nn,Dash,0.0003046723320522,8.065708047896146e-05,0.2693375300169964,78
joint_rf,SWB_nn,Quote,0.0014529379832224,9.409889078931928e-05,0.9393858173311972,11
joint_rf,SWB_nn,Apostrophe,0.0010250597191616,0.0001009596807166,0.0396903375044823,20
joint_rf,SWB_nn,Parenth,0.0002439291985096,3.068897751924408e-05,-0.2612533232551878,100
joint_rf,SWB_nn,OtherP,0.0002263553856233,3.795167959215704e-05,0.265377614782386,107
joint_rf,SWB_nn,A,0.0002360858350552,1.3154366475407382e-05,0.1861240593809523,102
joint_rf,SWB_nn,B,0.0003199994218725,4.6580301979198854e-05,-0.1422711774092668,75
joint_rf,SWB_nn,C1,0.0008976726702628,2.3647564704154713e-05,0.773339643576894,25
joint_rf,SWB_nn,C2,0.0036025458981308,1.3126268916279343e-05,0.940295532671603,3
joint_rf,SWB_nn,C3,0.000877614407797,-1.9716719210248268e-05,0.7024334547045705,27
joint_rf,SWB_nn,C4,0.0007477936730801,-6.095626807933962e-05,0.4692068145713792,34
joint_rf,SWB_nn,C5,0.0002751606726391,2.5758736732303107e-05,0.2143553788347752,87
joint_rf,SWB_nn,C6,0.0002812697727556,-2.015651264943505e-05,0.6305009601865008,83
joint_rf,SWB_nn,C7,0.0004083259580508,5.880716987824378e-05,-0.6056029813256262,64
joint_rf,SWB_nn,C8,0.0010193923138535,-7.910212072204079e-06,0.8591067275090847,21
joint_rf,SWB_nn,C9,0.0002661279804871,-2.0454112140699343e-05,-0.0491463152909698,88
joint_rf,SWB_nn,C10,0.0039624633226454,-4.284464746965547e-05,0.84782910634254,2
joint_rf,SWB_nn,D,0.0027169462170748,7.549639059286037e-05,-0.8384909360790664,4
joint_rf,SWB_nn,Happy,0.0006805881761097,9.07520530591692e-05,-0.8897595565784971,39
joint_rf,SWB_nn,Sad,0.0010924229928016,-0.000100958343624,0.930223623875992,16
joint_rf,SWB_nn,Angery,0.0024964015020505,6.165133952342206e-05,0.8131676830599629,5
joint_rf,SWB_nn,Fear,0.0009300103893141,-3.631542823228053e-05,0.889027056672717,23
joint_rf,SWB_nn,Hate,0.0011749281804142,2.6394845745100735e-05,0.7606889789007536,15
joint_rf,SWB_pp,AGENCY,0.0002267247182925,-8.532536620619838e-06,-0.0709321863922662,102
joint_rf,SWB_pp,COMM,0.0002556260579192,2.8129115477350905e-05,0.3030210050995381,97
joint_rf,SWB_pp,HarmVirtue,0.0008716638319348,3.520233847720161e-05,0.7284024348332326,35
joint_rf,SWB_pp,HarmVice,0.0004633619088796,-2.0347383266715397e-06,-0.6263769068782395,60
joint_rf,SWB_pp,FairnessVirtue,0.0001715125950193,2.2496448025211964e-05,0.4176785866510601,112
joint_rf,SWB_pp,FairnessVice,0.0003459138487289,-1.283074517327656e-06,-0.2835743965300064,72
joint_rf,SWB_pp,IngroupVirtue,0.0002945049106316,5.91610203972545e-06,0.280795415615985,88
joint_rf,SWB_pp,IngroupVice,0.0012177063982736,-4.02920482352167e-05,-0.7531074591159673,19
joint_rf,SWB_pp,AuthorityVirtue,0.0009394353765553,0.0001037091835195,0.7722438306684656,30
joint_rf,SWB_pp,AuthorityVice,0.0003251070982587,1.6211450631624373e-05,-0.5129224036698408,82
joint_rf,SWB_pp,PurityVirtue,0.0012597154577306,4.3108203339455674e-05,-0.722569338706139,16
joint_rf,SWB_pp,PurityVice,0.0004691890186887,-3.2321139575392034e-05,-0.6936770861459992,59
joint_rf,SWB_pp,MoralityGeneral,0.0008391546774642,0.0001566207233991,0.4194557744804367,37
joint_rf,SWB_pp,ind,0.0007846535107814,-1.7648110609317903e-05,-0.6246263580843635,39
joint_rf,SWB_pp,col,0.0003369753351982,-1.5914120518559227e-05,0.4432767297825862,75
joint_rf,SWB_pp,Funct,0.0001641399847266,-1.4911069576271145e-05,0.5807868954282751,114
joint_rf,SWB_pp,Pronoun,0.00022916880387,-3.110104525559489e-07,-0.4011179907086085,101
joint_rf,SWB_pp,PPron,0.0003291369417672,-5.138515959981613e-05,0.4885895869098078,77
joint_rf,SWB_pp,I,0.0006333379759046,9.09836394883042e-05,-0.7432911889529118,44
joint_rf,SWB_pp,We,0.0039053500710792,0.0001272361688757,0.892753711605053,2
joint_rf,SWB_pp,You,0.000310515086509,-5.588310399993413e-05,0.2548825943223399,85
joint_rf,SWB_pp,SheHe,0.0019374798243428,1.5048197715000371e-05,-0.9135446829696686,7
joint_rf,SWB_pp,They,0.0003265205916961,-1.5346029728946323e-05,-0.7454709860673268,79
joint_rf,SWB_pp,iPron,0.0003345988615973,8.83726253569218e-07,-0.7057358434851985,76
joint_rf,SWB_pp,Verb,0.0003173287857699,-0.0001055199590984,0.2266506583484583,83
joint_rf,SWB_pp,AuxVerb,0.0001640810712747,-1.4916885130393163e-05,0.2168642473467676,115
joint_rf,SWB_pp,Adverb,8.225592809997063e-05,2.2360572329919368e-05,-0.4916848055859221,120
joint_rf,SWB_pp,Preps,0.0003385013600843,1.0503520518497488e-05,0.6981097192477842,74
joint_rf,SWB_pp,Conj,0.0002133786247196,-6.099026258630758e-05,-0.6501230283505837,104
joint_rf,SWB_pp,Negate,0.0004508482008954,2.8916188486383975e-06,-0.6710185857434238,62
joint_rf,SWB_pp,Quant,0.0004958260234774,-1.1418243863703307e-05,0.7853433196374161,56
joint_rf,SWB_pp,Number,0.0003703433428841,-6.542621018199268e-05,-0.6321043429878912,69
